"","Sample","Date","Time","Counted.by","Site"
"1250",276,"21/02/2019","06:00","Pertunia","Primary sump"
"1251",276,"21/02/2019","06:00","Pertunia","Primary sump"
"1252",276,"21/02/2019","06:00","Pertunia","Primary sump"
"1253",276,"21/02/2019","06:00","Pertunia","Primary sump"
"1254",276,"21/02/2019","06:00","Pertunia","Primary sump"
"1255",276,"21/02/2019","06:00","Pertunia","Primary sump"
"1256",277,"21/02/2019","06:00","Pertunia","After Drumfilter"
"1257",278,"21/02/2019","09:00","Sarah","Primary sump"
"1258",279,"21/02/2019","10:00","Sarah","Broodstock "
"1259",280,"21/02/2019","11:00","Sarah","Kelpcatchers"
"1260",281,"21/02/2019","11:45","Sarah","After Drumfilter"
"1261",282,"21/02/2019","11:00","Sarah","Broodstock"
"1262",283,"21/02/2019","12:30","Sarah","After Drumfilter"
"1263",284,"21/02/2019","12:30","Sarah","Primary sump"
"1264",285,"21/02/2019","13:15","Sarah","Primary sump"
"1265",286,"21/02/2019","13:15","Sarah","After Drumfilter"
"1266",287,"21/02/2019","13:15","Sarah","Broodstock before filter"
"1267",288,"21/02/2019","14:10","Sarah","Primary sump"
"1268",289,"21/02/2019","14:10","Sarah","After Drumfilter"
"1269",290,"21/02/2019","14:15","Sarah","Broodstock filter"
"1270",291,"21/02/2019","15:00","Sarah","Primary sump"
"1271",292,"21/02/2019","15:00","Sarah","After Drumfilter"
"1272",293,"21/02/2019","16:00","Sarah","Primary sump"
"1273",294,"21/02/2019","16:00","Sarah","After Drumfilter"
"1274",295,"21/02/2019","18:00","Pertunia","Primary sump"
"1275",296,"21/02/2019","18:00","Pertunia","After Drumfilter"
"1276",297,"21/02/2019","20:00","Pertunia","Primary sump"
"1277",298,"21/02/2019","20:00","Pertunia","After Drumfilter"
"1278",298,"21/02/2019","20:00","Pertunia","After Drumfilter"
"1279",298,"21/02/2019","20:00","Pertunia","After Drumfilter"
"1280",298,"21/02/2019","20:00","Pertunia","After Drumfilter"
"1281",298,"21/02/2019","20:00","Pertunia","After Drumfilter"
"1282",298,"21/02/2019","20:00","Pertunia","After Drumfilter"
"1283",298,"21/02/2019","20:00","Pertunia","After Drumfilter"
"1284",298,"21/02/2019","20:00","Pertunia","After Drumfilter"
"1285",298,"21/02/2019","20:00","Pertunia","After Drumfilter"
"1286",298,"21/02/2019","20:00","Pertunia","After Drumfilter"
"1287",298,"21/02/2019","20:00","Pertunia","After Drumfilter"
"1288",299,"21/02/2019","22:00","Pertunia","Primary sump"
"1289",300,"21/02/2019","22:00","Pertunia","After Drumfilter"
"1290",301,"22/02/2019","00:00","Pertunia","Primary sump"
"1291",302,"22/02/2019","00:00","Pertunia","After Drumfilter"
"1292",302,"22/02/2019","00:00","Pertunia","After Drumfilter"
"1293",302,"22/02/2019","00:00","Pertunia","After Drumfilter"
"1294",302,"22/02/2019","00:00","Pertunia","After Drumfilter"
"1295",302,"22/02/2019","00:00","Pertunia","After Drumfilter"
"1296",302,"22/02/2019","00:00","Pertunia","After Drumfilter"
"1297",302,"22/02/2019","00:00","Pertunia","After Drumfilter"
"1298",302,"22/02/2019","00:00","Pertunia","After Drumfilter"
"1299",302,"22/02/2019","00:00","Pertunia","After Drumfilter"
"1300",303,"22/02/2019","02:53","Pertunia","Primary sump"
"1301",304,"22/02/2019","02:54","Pertunia","After Drumfilter"
"1302",305,"22/02/2019","06:00","Pertunia","Primary sump"
"1303",306,"22/02/2019","06:00","Pertunia","After Drumfilter"
"1304",307,"22/02/2019","07:45","Sarah","Primary sump"
"1305",308,"22/02/2019","07:45","Sarah","After Drumfilter"
"1306",309,"22/02/2019","09:00","Sarah","Primary sump"
"1307",310,"22/02/2019","09:40","Sarah","Primary sump "
"1308",311,"22/02/2019","10:40","Sarah","Primary sump "
"1309",312,"22/02/2019","11:10","Sarah","Primary sump "
"1310",313,"22/02/2019","11:10","Sarah","After Drumfilter"
"1311",314,"22/02/2019","12:15","Sarah","Primary sump "
"1312",315,"22/02/2019","12:15","Sarah","After Drumfilter"
"1313",316,"22/02/2019","13:03","Sarah","Primary sump "
"1314",317,"22/02/2019","13:03","Sarah","After Drumfilter"
"1315",318,"22/02/2019","13:45","Abonga","Primary sump "
"1316",319,"22/02/2019","13:45","Abonga","After Drumfilter"
"1317",320,"22/02/2019","14:45","Sarah","Primary sump "
"1318",321,"22/02/2019","14:45","Sarah","After Drumfilter"
"1319",322,"22/02/2019","16:00","Sarah","Primary sump "
"1320",323,"22/02/2019","16:00","Sarah","After Drumfilter"
"1321",324,"22/02/2019","16:45","Sarah","Primary sump "
"1322",325,"22/02/2019","17:10","Sarah","Primary sump "
"1323",326,"22/02/2019","17:30","Sarah","After Drumfilter"
"1324",327,"22/02/2019","17:30","Sarah","Primary sump "
"1325",328,"22/02/2019","18:30","Pertunia","Primary sump "
"1326",329,"22/02/2019","18:30","Pertunia","After Drumfilter"
"1327",330,"22/02/2019","19:30","Pertunia","Primary sump "
"1328",331,"22/02/2019","19:30","Pertunia","After Drumfilter"
"1329",332,"22/02/2019","21:11","Pertunia","Primary sump "
"1330",333,"22/02/2019","21:11","Pertunia","After Drumfilter"
"1331",334,"22/02/2019","23:00","Pertunia","Primary sump "
"1332",335,"22/02/2019","23:00","Pertunia","After Drumfilter"
"1333",336,"23/02/2019","01:00","Pertunia","Primary sump "
"1334",337,"23/02/2019","01:00","Pertunia","After Drumfilter"
"1335",338,"23/02/2019","04:45","Pertunia","Primary sump "
"1336",339,"23/02/2019","04:45","Pertunia","After Drumfilter"
"1337",340,"23/02/2019","07:45","Lorna","Primary sump "
"1338",340,"23/02/2019","07:45","Lorna","Primary sump "
"1339",340,"23/02/2019","07:45","Lorna","Primary sump "
"1340",340,"23/02/2019","07:45","Lorna","Primary sump "
"1341",340,"23/02/2019","07:45","Lorna","Primary sump "
"1342",341,"23/02/2019","07:45","Lorna","After Drumfilter"
"1343",342,"23/02/2019","08:40","Lorna","Primary sump"
"1344",342,"23/02/2019","08:40","Lorna","Primary sump"
"1345",342,"23/02/2019","08:40","Lorna","Primary sump"
"1346",342,"23/02/2019","08:40","Lorna","Primary sump"
"1347",343,"23/02/2019","09:15","Lorna","Primary sump"
"1348",343,"23/02/2019","09:15","Lorna","Primary sump"
"1349",343,"23/02/2019","09:15","Lorna","Primary sump"
"1350",343,"23/02/2019","09:15","Lorna","Primary sump"
"1351",343,"23/02/2019","09:15","Lorna","Primary sump"
"1352",344,"23/02/2019","09:15","Lorna","After Drumfilter"
"1353",344,"23/02/2019","09:15","Lorna","After Drumfilter"
"1354",344,"23/02/2019","09:15","Lorna","After Drumfilter"
"1355",344,"23/02/2019","09:15","Lorna","After Drumfilter"
"1356",345,"23/02/2019","10:15","Lorna","Primary sump"
"1357",345,"23/02/2019","10:15","Lorna","Primary sump"
"1358",345,"23/02/2019","10:15","Lorna","Primary sump"
"1359",345,"23/02/2019","10:15","Lorna","Primary sump"
"1360",345,"23/02/2019","10:15","Lorna","Primary sump"
"1361",346,"23/02/2019","10:15","Lorna","After Drumfilter"
"1362",346,"23/02/2019","10:15","Lorna","After Drumfilter"
"1363",346,"23/02/2019","10:15","Lorna","After Drumfilter"
"1364",346,"23/02/2019","10:15","Lorna","After Drumfilter"
"1365",346,"23/02/2019","10:15","Lorna","After Drumfilter"
"1366",347,"23/02/2019","11:00","Lorna","Primary sump"
"1367",347,"23/02/2019","11:00","Lorna","Primary sump"
"1368",347,"23/02/2019","11:00","Lorna","Primary sump"
"1369",347,"23/02/2019","11:00","Lorna","Primary sump"
"1370",347,"23/02/2019","11:00","Lorna","Primary sump"
"1371",347,"23/02/2019","11:00","Lorna","Primary sump"
"1372",348,"23/02/2019","11:12","Lorna","After Drumfilter"
"1373",348,"23/02/2019","11:12","Lorna","After Drumfilter"
"1374",348,"23/02/2019","11:12","Lorna","After Drumfilter"
"1375",348,"23/02/2019","11:12","Lorna","After Drumfilter"
"1376",349,"23/02/2019","12:00","Lorna","Primary sump"
"1377",349,"23/02/2019","12:00","Lorna","Primary sump"
"1378",349,"23/02/2019","12:00","Lorna","Primary sump"
"1379",349,"23/02/2019","12:00","Lorna","Primary sump"
"1380",349,"23/02/2019","12:00","Lorna","Primary sump"
"1381",350,"23/02/2019","12:12","Lorna","After Drumfilter"
"1382",350,"23/02/2019","12:12","Lorna","After Drumfilter"
"1383",350,"23/02/2019","12:12","Lorna","After Drumfilter"
"1384",350,"23/02/2019","12:12","Lorna","After Drumfilter"
"1385",350,"23/02/2019","12:12","Lorna","After Drumfilter"
"1386",351,"23/02/2019","","Lorna","Primary sump"
"1387",351,"23/02/2019","","Lorna","Primary sump"
"1388",351,"23/02/2019","","Lorna","Primary sump"
"1389",351,"23/02/2019","","Lorna","Primary sump"
"1390",351,"23/02/2019","","Lorna","Primary sump"
"1391",351,"23/02/2019","","Lorna","Primary sump"
"1392",351,"23/02/2019","","Lorna","Primary sump"
"1393",352,"23/02/2019","","Lorna","After Drumfilter"
"1394",352,"23/02/2019","","Lorna","After Drumfilter"
"1395",352,"23/02/2019","","Lorna","After Drumfilter"
"1396",352,"23/02/2019","","Lorna","After Drumfilter"
"1397",352,"23/02/2019","","Lorna","After Drumfilter"
"1398",352,"23/02/2019","","Lorna","After Drumfilter"
"1399",353,"23/02/2019","13:05","Lorna","Primary sump"
"1400",353,"23/02/2019","13:05","Lorna","Primary sump"
"1401",353,"23/02/2019","13:05","Lorna","Primary sump"
"1402",353,"23/02/2019","13:05","Lorna","Primary sump"
"1403",353,"23/02/2019","13:05","Lorna","Primary sump"
"1404",353,"23/02/2019","13:05","Lorna","Primary sump"
"1405",353,"23/02/2019","13:05","Lorna","Primary sump"
"1406",354,"23/02/2019","13:07","Lorna","After Drumfilter"
"1407",354,"23/02/2019","13:07","Lorna","After Drumfilter"
"1408",354,"23/02/2019","13:07","Lorna","After Drumfilter"
"1409",354,"23/02/2019","13:07","Lorna","After Drumfilter"
"1410",354,"23/02/2019","13:07","Lorna","After Drumfilter"
"1411",355,"23/02/2019","14:30","Lorna","Primary sump"
"1412",355,"23/02/2019","14:30","Lorna","Primary sump"
"1413",355,"23/02/2019","14:30","Lorna","Primary sump"
"1414",355,"23/02/2019","14:30","Lorna","Primary sump"
"1415",355,"23/02/2019","14:30","Lorna","Primary sump"
"1416",356,"23/02/2019","15:05","Lorna","After Drumfilter"
"1417",356,"23/02/2019","15:05","Lorna","After Drumfilter"
"1418",356,"23/02/2019","15:05","Lorna","After Drumfilter"
"1419",356,"23/02/2019","15:05","Lorna","After Drumfilter"
"1420",357,"23/02/2019","15:15","Lorna","Primary sump"
"1421",357,"23/02/2019","15:15","Lorna","Primary sump"
"1422",357,"23/02/2019","15:15","Lorna","Primary sump"
"1423",357,"23/02/2019","15:15","Lorna","Primary sump"
"1424",357,"23/02/2019","15:15","Lorna","Primary sump"
"1425",358,"23/02/2019","15:42","Lorna","After Drumfilter"
"1426",358,"23/02/2019","15:42","Lorna","After Drumfilter"
"1427",358,"23/02/2019","15:42","Lorna","After Drumfilter"
"1428",358,"23/02/2019","15:42","Lorna","After Drumfilter"
"1429",358,"23/02/2019","15:42","Lorna","After Drumfilter"
"1430",358,"23/02/2019","15:42","Lorna","After Drumfilter"
"1431",359,"23/02/2019","16:22","Lorna","Primary sump"
"1432",359,"23/02/2019","16:22","Lorna","Primary sump"
"1433",359,"23/02/2019","16:22","Lorna","Primary sump"
"1434",359,"23/02/2019","16:22","Lorna","Primary sump"
"1435",359,"23/02/2019","16:22","Lorna","Primary sump"
"1436",359,"23/02/2019","16:22","Lorna","Primary sump"
"1437",360,"23/02/2019","16:27","Lorna","After Drumfilter"
"1438",360,"23/02/2019","16:27","Lorna","After Drumfilter"
"1439",360,"23/02/2019","16:27","Lorna","After Drumfilter"
"1440",360,"23/02/2019","16:27","Lorna","After Drumfilter"
"1441",361,"23/02/2019","18:00","Pertunia","Primary sump"
"1442",362,"23/02/2019","19:00","Pertunia","Primary sump"
"1443",363,"23/02/2019","19:00","Pertunia","After Drumfilter"
"1444",364,"23/02/2019","20:00","Pertunia","Primary sump"
"1445",365,"23/02/2019","20:00","Pertunia","After Drumfilter"
"1446",366,"23/02/2019","22:00","Pertunia","Primary sump"
"1447",367,"23/02/2019","22:00","Pertunia","After Drumfilter"
"1448",368,"24/02/2019","00:00","Pertunia","Primary sump"
"1449",369,"24/02/2019","00:00","Pertunia","After Drumfilter"
"1450",370,"24/02/2019","02:00","Pertunia","Primary sump"
"1451",371,"24/02/2019","02:00","Pertunia","After Drumfilter"
"1452",372,"24/02/2019","04:00","Pertunia","Primary sump"
"1453",373,"24/02/2019","04:00","Pertunia","After Drumfilter"
"1454",374,"24/02/2019","06:00","Pertunia","Primary sump"
"1455",374,"24/02/2019","06:00","Pertunia","Primary sump"
"1456",374,"24/02/2019","06:00","Pertunia","Primary sump"
"1457",374,"24/02/2019","06:00","Pertunia","Primary sump"
"1458",374,"24/02/2019","06:00","Pertunia","Primary sump"
"1459",374,"24/02/2019","06:00","Pertunia","Primary sump"
"1460",374,"24/02/2019","06:00","Pertunia","Primary sump"
"1461",374,"24/02/2019","06:00","Pertunia","Primary sump"
"1462",374,"24/02/2019","06:00","Pertunia","Primary sump"
"1463",374,"24/02/2019","06:00","Pertunia","Primary sump"
"1464",374,"24/02/2019","06:00","Pertunia","Primary sump"
"1465",374,"24/02/2019","06:00","Pertunia","Primary sump"
"1466",375,"24/02/2019","06:00","Pertunia","After Drumfilter"
"1467",376,"24/02/2019","08:06","Lorna","Primary sump"
"1468",376,"24/02/2019","08:06","Lorna","Primary sump"
"1469",376,"24/02/2019","08:06","Lorna","Primary sump"
"1470",376,"24/02/2019","08:06","Lorna","Primary sump"
"1471",376,"24/02/2019","08:06","Lorna","Primary sump"
"1472",376,"24/02/2019","08:06","Lorna","Primary sump"
"1473",376,"24/02/2019","08:06","Lorna","Primary sump"
"1474",377,"24/02/2019","08:10","Lorna","After Drumfilter"
"1475",377,"24/02/2019","08:10","Lorna","After Drumfilter"
"1476",377,"24/02/2019","08:10","Lorna","After Drumfilter"
"1477",377,"24/02/2019","08:10","Lorna","After Drumfilter"
"1478",377,"24/02/2019","08:10","Lorna","After Drumfilter"
"1479",378,"24/02/2019","09:05","Lorna","Primary sump"
"1480",378,"24/02/2019","09:05","Lorna","Primary sump"
"1481",378,"24/02/2019","09:05","Lorna","Primary sump"
"1482",378,"24/02/2019","09:05","Lorna","Primary sump"
"1483",378,"24/02/2019","09:05","Lorna","Primary sump"
"1484",378,"24/02/2019","09:05","Lorna","Primary sump"
"1485",378,"24/02/2019","09:05","Lorna","Primary sump"
"1486",379,"24/02/2019","09:11","Lorna","After Drumfilter"
"1487",379,"24/02/2019","09:11","Lorna","After Drumfilter"
"1488",379,"24/02/2019","09:11","Lorna","After Drumfilter"
"1489",379,"24/02/2019","09:11","Lorna","After Drumfilter"
"1490",379,"24/02/2019","09:11","Lorna","After Drumfilter"
"1491",379,"24/02/2019","09:11","Lorna","After Drumfilter"
"1492",380,"24/02/2019","10:37","Lorna","Primary sump"
"1493",380,"24/02/2019","10:37","Lorna","Primary sump"
"1494",380,"24/02/2019","10:37","Lorna","Primary sump"
"1495",380,"24/02/2019","10:37","Lorna","Primary sump"
"1496",380,"24/02/2019","10:37","Lorna","Primary sump"
"1497",380,"24/02/2019","10:37","Lorna","Primary sump"
"1498",380,"24/02/2019","10:37","Lorna","Primary sump"
"1499",380,"24/02/2019","10:37","Lorna","Primary sump"
"1500",380,"24/02/2019","10:37","Lorna","Primary sump"
"1501",381,"24/02/2019","10:41","Lorna","After Drumfilter"
"1502",381,"24/02/2019","10:41","Lorna","After Drumfilter"
"1503",381,"24/02/2019","10:41","Lorna","After Drumfilter"
"1504",381,"24/02/2019","10:41","Lorna","After Drumfilter"
"1505",381,"24/02/2019","10:41","Lorna","After Drumfilter"
"1506",381,"24/02/2019","10:41","Lorna","After Drumfilter"
"1507",382,"24/02/2019","11:47","Lorna","Primary sump"
"1508",382,"24/02/2019","11:47","Lorna","Primary sump"
"1509",382,"24/02/2019","11:47","Lorna","Primary sump"
"1510",382,"24/02/2019","11:47","Lorna","Primary sump"
"1511",382,"24/02/2019","11:47","Lorna","Primary sump"
"1512",382,"24/02/2019","11:47","Lorna","Primary sump"
"1513",382,"24/02/2019","11:47","Lorna","Primary sump"
"1514",383,"24/02/2019","11:51","Lorna","After Drumfilter"
"1515",383,"24/02/2019","11:51","Lorna","After Drumfilter"
"1516",383,"24/02/2019","11:51","Lorna","After Drumfilter"
"1517",383,"24/02/2019","11:51","Lorna","After Drumfilter"
"1518",383,"24/02/2019","11:51","Lorna","After Drumfilter"
"1519",384,"24/02/2019","12:53","Lorna","Primary sump"
"1520",384,"24/02/2019","12:53","Lorna","Primary sump"
"1521",384,"24/02/2019","12:53","Lorna","Primary sump"
"1522",384,"24/02/2019","12:53","Lorna","Primary sump"
"1523",384,"24/02/2019","12:53","Lorna","Primary sump"
"1524",385,"24/02/2019","12:56","Lorna","After Drumfilter"
"1525",385,"24/02/2019","12:56","Lorna","After Drumfilter"
"1526",385,"24/02/2019","12:56","Lorna","After Drumfilter"
"1527",385,"24/02/2019","12:56","Lorna","After Drumfilter"
"1528",385,"24/02/2019","12:56","Lorna","After Drumfilter"
"1529",385,"24/02/2019","12:56","Lorna","After Drumfilter"
"1530",385,"24/02/2019","12:56","Lorna","After Drumfilter"
"1531",386,"24/02/2019","14:37","Lorna","Primary sump"
"1532",386,"24/02/2019","14:37","Lorna","Primary sump"
"1533",386,"24/02/2019","14:37","Lorna","Primary sump"
"1534",386,"24/02/2019","14:37","Lorna","Primary sump"
"1535",386,"24/02/2019","14:37","Lorna","Primary sump"
"1536",387,"24/02/2019","14:40","Lorna","After Drumfilter"
"1537",387,"24/02/2019","14:40","Lorna","After Drumfilter"
"1538",387,"24/02/2019","14:40","Lorna","After Drumfilter"
"1539",387,"24/02/2019","14:40","Lorna","After Drumfilter"
"1540",388,"24/02/2019","15:36","Lorna","Primary sump"
"1541",388,"24/02/2019","15:36","Lorna","Primary sump"
"1542",388,"24/02/2019","15:36","Lorna","Primary sump"
"1543",388,"24/02/2019","15:36","Lorna","Primary sump"
"1544",388,"24/02/2019","15:36","Lorna","Primary sump"
"1545",388,"24/02/2019","15:36","Lorna","Primary sump"
"1546",389,"24/02/2019","17:00","Pertunia","Primary sump"
"1547",389,"24/02/2019","17:00","Pertunia","Primary sump"
"1548",389,"24/02/2019","17:00","Pertunia","Primary sump"
"1549",389,"24/02/2019","17:00","Pertunia","Primary sump"
"1550",389,"24/02/2019","17:00","Pertunia","Primary sump"
"1551",389,"24/02/2019","17:00","Pertunia","Primary sump"
"1552",389,"24/02/2019","17:00","Pertunia","Primary sump"
"1553",389,"24/02/2019","17:00","Pertunia","Primary sump"
"1554",389,"24/02/2019","17:00","Pertunia","Primary sump"
"1555",389,"24/02/2019","17:00","Pertunia","Primary sump"
"1556",389,"24/02/2019","17:00","Pertunia","Primary sump"
"1557",389,"24/02/2019","17:00","Pertunia","Primary sump"
"1558",389,"24/02/2019","17:00","Pertunia","Primary sump"
"1559",389,"24/02/2019","17:00","Pertunia","Primary sump"
"1560",390,"24/02/2019","17:00","Pertunia","After Drumfilter"
"1561",390,"24/02/2019","17:00","Pertunia","After Drumfilter"
"1562",390,"24/02/2019","17:00","Pertunia","After Drumfilter"
"1563",390,"24/02/2019","17:00","Pertunia","After Drumfilter"
"1564",390,"24/02/2019","17:00","Pertunia","After Drumfilter"
"1565",390,"24/02/2019","17:00","Pertunia","After Drumfilter"
"1566",390,"24/02/2019","17:00","Pertunia","After Drumfilter"
"1567",390,"24/02/2019","17:00","Pertunia","After Drumfilter"
"1568",390,"24/02/2019","17:00","Pertunia","After Drumfilter"
"1569",390,"24/02/2019","17:00","Pertunia","After Drumfilter"
"1570",390,"24/02/2019","17:00","Pertunia","After Drumfilter"
"1571",390,"24/02/2019","17:00","Pertunia","After Drumfilter"
"1572",390,"24/02/2019","17:00","Pertunia","After Drumfilter"
"1573",391,"24/02/2019","19:00","Pertunia","Primary sump"
"1574",391,"24/02/2019","19:00","Pertunia","Primary sump"
"1575",391,"24/02/2019","19:00","Pertunia","Primary sump"
"1576",391,"24/02/2019","19:00","Pertunia","Primary sump"
"1577",391,"24/02/2019","19:00","Pertunia","Primary sump"
"1578",391,"24/02/2019","19:00","Pertunia","Primary sump"
"1579",391,"24/02/2019","19:00","Pertunia","Primary sump"
"1580",391,"24/02/2019","19:00","Pertunia","Primary sump"
"1581",391,"24/02/2019","19:00","Pertunia","Primary sump"
"1582",391,"24/02/2019","19:00","Pertunia","Primary sump"
"1583",391,"24/02/2019","19:00","Pertunia","Primary sump"
"1584",392,"24/02/2019","19:00","Pertunia","After Drumfilter"
"1585",392,"24/02/2019","19:00","Pertunia","After Drumfilter"
"1586",392,"24/02/2019","19:00","Pertunia","After Drumfilter"
"1587",392,"24/02/2019","19:00","Pertunia","After Drumfilter"
"1588",392,"24/02/2019","19:00","Pertunia","After Drumfilter"
"1589",392,"24/02/2019","19:00","Pertunia","After Drumfilter"
"1590",392,"24/02/2019","19:00","Pertunia","After Drumfilter"
"1591",392,"24/02/2019","19:00","Pertunia","After Drumfilter"
"1592",392,"24/02/2019","19:00","Pertunia","After Drumfilter"
"1593",392,"24/02/2019","19:00","Pertunia","After Drumfilter"
"1594",392,"24/02/2019","19:00","Pertunia","After Drumfilter"
"1595",392,"24/02/2019","19:00","Pertunia","After Drumfilter"
"1596",393,"24/02/2019","21:00","Pertunia","Primary sump"
"1597",393,"24/02/2019","21:00","Pertunia","Primary sump"
"1598",393,"24/02/2019","21:00","Pertunia","Primary sump"
"1599",393,"24/02/2019","21:00","Pertunia","Primary sump"
"1600",393,"24/02/2019","21:00","Pertunia","Primary sump"
"1601",393,"24/02/2019","21:00","Pertunia","Primary sump"
"1602",393,"24/02/2019","21:00","Pertunia","Primary sump"
"1603",393,"24/02/2019","21:00","Pertunia","Primary sump"
"1604",393,"24/02/2019","21:00","Pertunia","Primary sump"
"1605",393,"24/02/2019","21:00","Pertunia","Primary sump"
"1606",393,"24/02/2019","21:00","Pertunia","Primary sump"
"1607",393,"24/02/2019","21:00","Pertunia","Primary sump"
"1608",393,"24/02/2019","21:00","Pertunia","Primary sump"
"1609",394,"24/02/2019","21:00","Pertunia","After Drumfilter"
"1610",394,"24/02/2019","21:00","Pertunia","After Drumfilter"
"1611",394,"24/02/2019","21:00","Pertunia","After Drumfilter"
"1612",394,"24/02/2019","21:00","Pertunia","After Drumfilter"
"1613",394,"24/02/2019","21:00","Pertunia","After Drumfilter"
"1614",394,"24/02/2019","21:00","Pertunia","After Drumfilter"
"1615",394,"24/02/2019","21:00","Pertunia","After Drumfilter"
"1616",394,"24/02/2019","21:00","Pertunia","After Drumfilter"
"1617",394,"24/02/2019","21:00","Pertunia","After Drumfilter"
"1618",394,"24/02/2019","21:00","Pertunia","After Drumfilter"
"1619",395,"24/02/2019","23:00","Pertunia","Primary sump"
"1620",395,"24/02/2019","23:00","Pertunia","Primary sump"
"1621",395,"24/02/2019","23:00","Pertunia","Primary sump"
"1622",395,"24/02/2019","23:00","Pertunia","Primary sump"
"1623",395,"24/02/2019","23:00","Pertunia","Primary sump"
"1624",395,"24/02/2019","23:00","Pertunia","Primary sump"
"1625",395,"24/02/2019","23:00","Pertunia","Primary sump"
"1626",395,"24/02/2019","23:00","Pertunia","Primary sump"
"1627",395,"24/02/2019","23:00","Pertunia","Primary sump"
"1628",395,"24/02/2019","23:00","Pertunia","Primary sump"
"1629",395,"24/02/2019","23:00","Pertunia","Primary sump"
"1630",395,"24/02/2019","23:00","Pertunia","Primary sump"
"1631",395,"24/02/2019","23:00","Pertunia","Primary sump"
"1632",396,"24/02/2019","23:00","Pertunia","After Drumfilter"
"1633",396,"24/02/2019","23:00","Pertunia","After Drumfilter"
"1634",396,"24/02/2019","23:00","Pertunia","After Drumfilter"
"1635",396,"24/02/2019","23:00","Pertunia","After Drumfilter"
"1636",396,"24/02/2019","23:00","Pertunia","After Drumfilter"
"1637",396,"24/02/2019","23:00","Pertunia","After Drumfilter"
"1638",396,"24/02/2019","23:00","Pertunia","After Drumfilter"
"1639",396,"24/02/2019","23:00","Pertunia","After Drumfilter"
"1640",396,"24/02/2019","23:00","Pertunia","After Drumfilter"
"1641",397,"25/02/2019","01:00","Pertunia","Primary sump"
"1642",398,"25/02/2019","01:00","Pertunia","After Drumfilter"
"1643",398,"25/02/2019","01:00","Pertunia","After Drumfilter"
"1644",398,"25/02/2019","01:00","Pertunia","After Drumfilter"
"1645",398,"25/02/2019","01:00","Pertunia","After Drumfilter"
"1646",398,"25/02/2019","01:00","Pertunia","After Drumfilter"
"1647",398,"25/02/2019","01:00","Pertunia","After Drumfilter"
"1648",398,"25/02/2019","01:00","Pertunia","After Drumfilter"
"1649",398,"25/02/2019","01:00","Pertunia","After Drumfilter"
"1650",398,"25/02/2019","01:00","Pertunia","After Drumfilter"
"1651",398,"25/02/2019","01:00","Pertunia","After Drumfilter"
"1652",398,"25/02/2019","01:00","Pertunia","After Drumfilter"
"1653",398,"25/02/2019","01:00","Pertunia","After Drumfilter"
"1654",399,"25/02/2019","03:00","Pertunia","Primary sump "
"1655",399,"25/02/2019","03:00","Pertunia","Primary sump "
"1656",399,"25/02/2019","03:00","Pertunia","Primary sump "
"1657",399,"25/02/2019","03:00","Pertunia","Primary sump "
"1658",399,"25/02/2019","03:00","Pertunia","Primary sump "
"1659",399,"25/02/2019","03:00","Pertunia","Primary sump "
"1660",399,"25/02/2019","03:00","Pertunia","Primary sump "
"1661",399,"25/02/2019","03:00","Pertunia","Primary sump "
"1662",399,"25/02/2019","03:00","Pertunia","Primary sump "
"1663",399,"25/02/2019","03:00","Pertunia","Primary sump "
"1664",399,"25/02/2019","03:00","Pertunia","Primary sump "
"1665",399,"25/02/2019","03:00","Pertunia","Primary sump "
"1666",399,"25/02/2019","03:00","Pertunia","Primary sump "
"1667",399,"25/02/2019","03:00","Pertunia","Primary sump "
"1668",400,"25/02/2019","03:00","Pertunia","After Drumfilter"
"1669",400,"25/02/2019","03:00","Pertunia","After Drumfilter"
"1670",400,"25/02/2019","03:00","Pertunia","After Drumfilter"
"1671",400,"25/02/2019","03:00","Pertunia","After Drumfilter"
"1672",400,"25/02/2019","03:00","Pertunia","After Drumfilter"
"1673",400,"25/02/2019","03:00","Pertunia","After Drumfilter"
"1674",400,"25/02/2019","03:00","Pertunia","After Drumfilter"
"1675",400,"25/02/2019","03:00","Pertunia","After Drumfilter"
"1676",400,"25/02/2019","03:00","Pertunia","After Drumfilter"
"1677",400,"25/02/2019","03:00","Pertunia","After Drumfilter"
"1678",400,"25/02/2019","03:00","Pertunia","After Drumfilter"
"1679",400,"25/02/2019","03:00","Pertunia","After Drumfilter"
"1680",401,"25/02/2019","05:00","Pertunia","Primary sump"
"1681",401,"25/02/2019","05:00","Pertunia","Primary sump"
"1682",401,"25/02/2019","05:00","Pertunia","Primary sump"
"1683",401,"25/02/2019","05:00","Pertunia","Primary sump"
"1684",401,"25/02/2019","05:00","Pertunia","Primary sump"
"1685",401,"25/02/2019","05:00","Pertunia","Primary sump"
"1686",401,"25/02/2019","05:00","Pertunia","Primary sump"
"1687",401,"25/02/2019","05:00","Pertunia","Primary sump"
"1688",401,"25/02/2019","05:00","Pertunia","Primary sump"
"1689",401,"25/02/2019","05:00","Pertunia","Primary sump"
"1690",401,"25/02/2019","05:00","Pertunia","Primary sump"
"1691",401,"25/02/2019","05:00","Pertunia","Primary sump"
"1692",402,"25/02/2019","05:00","Pertunia","After Drumfilter"
"1693",402,"25/02/2019","05:00","Pertunia","After Drumfilter"
"1694",402,"25/02/2019","05:00","Pertunia","After Drumfilter"
"1695",402,"25/02/2019","05:00","Pertunia","After Drumfilter"
